doc_id,stock_code,stock_name,title,pdf_path,markdown_path,parser,markdown_non_empty,has_garbled_text,has_dividend_keyword,has_financial_keyword,has_risk_keyword,page_no_preserved,needs_manual_fix
1212940956,600376,首开股份,首开股份2021年年度报告,data/pdf/首开股份_2021_1212940956.pdf,data/parsed/pdf_text/doc_1212940956_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1216741112,600376,首开股份,首开股份2022年年度报告（修订版）,data/pdf/首开股份_2022_1216741112.pdf,data/parsed/pdf_text/doc_1216741112_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1219689383,600376,首开股份,首开股份2023年年度报告,data/pdf/首开股份_2023_1219689383.pdf,data/parsed/pdf_text/doc_1219689383_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1223218785,600376,首开股份,首开股份2024年年度报告,data/pdf/首开股份_2024_1223218785.pdf,data/parsed/pdf_text/doc_1223218785_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1209713680,600383,金地集团,2020年年度报告,data/pdf/金地集团_2020_1209713680.pdf,data/parsed/pdf_text/doc_1209713680_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1213086449,600383,金地集团,2021年年度报告,data/pdf/金地集团_2021_1213086449.pdf,data/parsed/pdf_text/doc_1213086449_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1216702482,600383,金地集团,2022年年度报告,data/pdf/金地集团_2022_1216702482.pdf,data/parsed/pdf_text/doc_1216702482_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1219307600,600383,金地集团,2023年年度报告,data/pdf/金地集团_2023_1219307600.pdf,data/parsed/pdf_text/doc_1219307600_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1222881250,600383,金地集团,公司2024年年度报告,data/pdf/金地集团_2024_1222881250.pdf,data/parsed/pdf_text/doc_1222881250_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1209878729,600533,栖霞建设,栖霞建设2020年年度报告,data/pdf/栖霞建设_2020_1209878729.pdf,data/parsed/pdf_text/doc_1209878729_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1213269486,600533,栖霞建设,栖霞建设2021年年度报告,data/pdf/栖霞建设_2021_1213269486.pdf,data/parsed/pdf_text/doc_1213269486_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1216690726,600533,栖霞建设,栖霞建设2022年年度报告,data/pdf/栖霞建设_2022_1216690726.pdf,data/parsed/pdf_text/doc_1216690726_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1219915446,600533,栖霞建设,2023年年度报告,data/pdf/栖霞建设_2023_1219915446.pdf,data/parsed/pdf_text/doc_1219915446_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
